ID;dsc_item;melhor_classif;match_score;Quant. Carct. DSC;Quant. Carct. Classif;Diferença
529;filezinho de peito de frango frango semi  processado de qualidade peito partes inteiras sassami sem tempero  congeladas 18c  com odor sabor manchas e parasitas caracteristico  sem manchas e parasitas constando obrigatoriamente registro no mini isento da agricultura no sistema de inspecao federal ou sistema de inspecao estadual do lote a ser entregue so sera adquirido o produto se aprovado com indice de agua de no minimo 6  e so sera' adquirido se for aprovado com indice minimo de 85  deaceitabihdade conforme determinacao do fnde acondicionado em embalagem de 2 kg identificados plastica transparente atoxico resistente identificado 0 tipo do corte data da embalagem registro do produto de acordo com a legislacao vigente a came de frango devera ser transportada em carro fechado e refrigera do dentro de faixas plasticas higienicas do carro fechado e refrigerado o transporte devera ser em carro coberto e em caixas grandes de isopor minimo de 1701 comprimento 99 cm largu; servicos do comercio por atacado prestado por comissao o contratode livrosrevistasperiodicos e artigos de escritori;20;978;116;862
630;lavadora de alta pressao com motor a inducao  motor de inducao  bomba em aco inox com cabecote em latao  tubeira profisional  mangueira de alta pressao com trama de aco  mangueira de succao de detergente da maquina  porta acessorios  carrinhocom alca e rodas  pressao maxima 1556 psi  107 bar 110 volts  pressao nominal 1037 psi  72 bar 110 volts  vazao de agua 400 lmin 110v  potencia 1500 watts 110v  tamanho do cabo eletrico 5 m  voltagens 127v  peso sem acessorios 17 kg  medidas 570 x 320 x 330 mm c x l x a  mangueira de alta pressao de 75m com pistola  tubeira de alta pressao  carrinho com rodas  adaptador engate rapido obs uso na secretaria de agricultura meio ambiente desenvolvimento economico turismo e cultura localizada na rua cel eduardo amaral 236 centro e utilizacao exporadicamente na coleta seletiva  usina de triagem de materiais reciclaves localizada na rua sao jose n 1500 bairro jd ipe andradas mg; servicos do comercio por atacado prestado por comissao o contratode livrosrevistasperiodicos e artigos de escritori;20;921;116;805
666;locacao de caminhao pipa capacidade do tanque 10000 litros equipado com esguicho chuveirinho rabo de pavao e bomba de succao de agua 1ano de fabricacao a partir de 2010  2devera disponibilizar motorista e combustivel  3todas as despesas decorrentes de manutencao geral do veiculo pecas de reposicao pneus lavagem lubrificacao bem como motorista combustivel e seguro correrao por conta da empresa contratada assim como as despesas e responsabilidades perante as leis trabalhistas previdenciarias fiscais e outras de qualquer natureza proveniente deste instrumento  4 prazo de vigencia contratual 12 meses  5regime de pagamento horas trabalhadas  6quantidade estimada de horas mensal 200 horas em horarios diversos de acordo com a orientacao da secretaria de projetos e obras publicas  7pagamento sera mensal  8  periodo de segunda a sextafeira das 0700 horas as 1800 horas com intervalo para almoco e excepcionalmente nos finais de semana se houver necessidade  9 ; servicos do comercio por atacado prestado por comissao o contratode livrosrevistasperiodicos e artigos de escritori;20;963;116;847
737;pao de hot dog o pao devera estar embalado em sacos plastico transparente de maneira higienica e ordenados sem amassalos nao e permitido em hipotese alguma o armazenamento e transporte do mesmo em caixas de papelao o pao devera estar fresco novo no ato da entrega sera rejeitado o pao queimado ou mal cozido o pao deve ser fabricado com materias primas de primeira qualidade isentos de materia terrosa parasitos e em perfeito estado de conservacao e tambem deve ter tamanho padrao o pao de hot dog e o produto assado obtido pela coccao em condicoes tecnicas adequadas da massa preparada com farinha de trigo enriquecida com ferro e acido folico e agua sal fermento biologico o produto podera conter outras substancias alimenticiasaprovadas que o caracterizem as quais deverao ser citadas o preparo do pao tipo hot dog devera ser obtido pela coccao da massa apresentando casca fina e macia miolo elastico e homogeneo com poros finos o produto nao podera conter leite soro d; servicos do comercio por atacado prestado por comissao o contratode livrosrevistasperiodicos e artigos de escritori;20;972;116;856
807;reservatorio caixa d agua cilindro vertical com fundo conico  com 4 pes com altura padrao 500mm para reservacao de agua potavel fabricada em aco carbono minimo de 5mm resistente as acoes externas como sol chuva entre outros fabricadas de acordo com as normas abnt com estrutura de sustentacao e perfil enrijecido duplado de 200mm na chapa de 5mm com sapata de sustentacao na espessura de 16mm com furo para parafuso chumbador volume 50000 litros com escada interna e externaguarda corpo na escada externa e grade de seguranca no teto pintura da superficie interna realizada com aplicacao de fundo e acabamento em epoxi de poliamida atoxico e anti corrosivo de alta impermeabilidade na cor azul piscina com certificado de potabilidade com espessura final de 180 a 200 microns com certificado de potabilidade pintura da superficie externa realizada com aplicacao de fundo primer epoxi eacabamento em epoxi pu atoxico e anti corrosivo de alta impermeabilidade na c; servicos para  a  infraestrutura de tecnologia da informacaoe comunicacao tic  nao classificados em outros top;20;961;111;850
843;servico de cronometragem servico de cronometragem eletronica a ser realizado nos eventos de corridas de rua trail running e ciclismo conforme detalhadamento do servico que segue abaixo 01 tapete ou similar antenas de 25 metros carregadores e cabos de rede 200 unidades de numeros de peito e chip descartavel identificador de atletas para as corridas de rua 300 unidades de numeros de peito e chip descartavel identificadores de atletas para trail running e  200 unidades de numeros de peito e chip descartavel identificador de atletas para eventos de ciclismo em alta resolucao em policromia e cores material super resistente e a prova d'agua com os alfinetes ou com abracadeiras dependendo do evento picotes de guarda volumes e outros unidades de chip descataveis inclusos de acordo com a quantidade e evento mencionado acima corrida de rua trail running e ciclismo de precisao com caracteristica de cartao e com o operador do equipamento incluso 01 relogio de duas fac; servicos do comercio por atacado prestado por comissao o contratode livrosrevistasperiodicos e artigos de escritori;20;970;116;854
260;bebedouro industrial 100 litros inox 4 torneiras bebedouro industrial 100 litros inox 4  torneiras  o bebedouro industrial100 litros 4 torneiras  e um aparelho de grande porte apoiado sobre o piso com  grande capacidade de atendimento e refrigeracao podendo  atender ate quatro usuarios simultaneamente ideal para  ambientes de grande fluxo de pessoas robusto e de  design moderno atende com eficiencia ambientes como  por exemplo grandes academias clubes industrias  empresas escola fabrica galpao igreja oficina hospital  posto de combustivel tratase de aparelho de porte  grande robusto e de grande capacidade de fornecimento  de agua gelada e natural atendendo ate 4 pessoas  simultaneamente  possui gabinete em chapa de aco inox  escovado  fornece agua atraves de quatro torneiras  disponiveis sendo uma em cada face lateral direita e  esquerda e duas na face frontal  possui termostato  automatico e interno mantendo a temperatura sempre ideal  para o consumo  sua cap; servicos para  a  infraestrutura de tecnologia da informacaoe comunicacao tic  nao classificados em outros top;19;974;111;863
734;palco 10x10 metros estrutura do teto toda trelicada galvanizada em otimo estado de conservacao piso antiderrapante modular de sistema roseta e garra andaime desmontavel com altura minima de 170 metros do nivel do chao diaria 25que pode variar ate 270 metrosse houver desnivel do terreno coberto com lona de vinil auto extinguivel na cor branca 02 camarins de no minimo 440m x 440m todo fechado com chapa de lambril galvanizada na mesma altura do nivel do piso do palco 02 areas de servico nas laterais do palco de 220m x 440m toda fechada com lona branca na mesma altura do nivel do pal co 01 housemix com 1o piso 45cm elevado do nivel do chao no tamanho de 220m x 440m com opcao de montagem em 2 pisos 02 torres de fly de 240m x 240m x 8 metros os camarins as areas e a house mix deverao ser cobertas com tendas modelo chapeu de bruxa com autoextinguiveis na cor branca e calha nas lateriais para o escoamento de agua a locacao acima de 02 dias tera um descon; servicos para  a  infraestrutura de tecnologia da informacaoe comunicacao tic  nao classificados em outros top;19;960;111;849
769;purificador de agua para parede possui ainda opcoes de agua em temperatura natural e gelada refil  girou trocou  e nanotecnologia conta microorganismos compacto ele pode ser fixado na parede ou em bancadas   caracteristica ecocompressor com gas r134a que nao agride o meio ambiente agua filtrada sem energia refil girou trocou troque sem fechar o registro refil bacteriostatico controla a proliferacao de bacterias elimina odores elimina sabores retem microparticulas presentes na agua eas y clean 9 desmontavel para higienizacao serpentina externa facil higienizacao nanotecnologia inibe a proliferacao de microorganismos bandeja removivel para esvaziar ou higienizar torneira pratica fixacao na parede pes antiderrapantes boia de controle de nivel de agua volume interno do aparelho 218 litros capacidade de fornecimento de agua gelada 124 lh tipo de refrigeracao compressor etapas de purificacao 3 vida util do filtro 3000 l potencia 90w consumo 11 kwh; servicos para  a  infraestrutura de tecnologia da informacaoe comunicacao tic  nao classificados em outros top;19;955;111;844
904;termometro infravermelho digital de testa alta precisao sem contato com a pele com leitura em 1 segundo   termometro infravermelho digital de testa alta precisao sem contato com a pele com leitura em 1 segundo  termometro com visor retroiluminado e aviso de temperatura elevada desliga automaticamente apos 17s para economizar no uso de energia possui dois modos de medicao temperatura de superficie e temperatura corporal facil utilizacao com 1 botao e pratico para triagem por temperatura em locais publicos e empresas   mede temperatura corporal de 32  a 43 c e temperatura de superficies de 0  a 100   precisao para temperatura corporal  02 c | temperatura de superficie  03 c   pode ser utilizado para medir a temperatura da agua do banho e outros objetos  higienico e portatil e otimo para ser compartilhado pela familia sem risco de contaminacao  excelente para medicao de temperatura infantil sem incomodar o bebe  distancia para leitura 2 a 15cm   alarme de febre ajustav; servicos do comercio por atacado prestado por comissao o contratode livrosrevistasperiodicos e artigos de escritori;19;980;116;864
